task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,0,0,True,0,,prefill,ok,,1766547110.0134625,46,24.138,,1465.2902,1465.2902,11.4475796875,,0,128,8666.22690000031,8661.6337,7041.157,length,7600.0,24.138,,46,1905.708840831883,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,0,1,True,0,,kv_decode,ok,,1766547110.0134625,46,24.138,,1465.2902,1465.2902,11.4475796875,,128,128,8666.22690000031,8661.6337,7041.157,length,7600.0,1465.2902,,128,87.35470966775047,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,0,2,True,0,,e2e_kv,ok,,1766547110.0134625,46,24.138,,1465.2902,1465.2902,11.4475796875,,128,128,8666.22690000031,8661.6337,7041.157,length,7600.0,1489.4281999999998,,174,116.82335543264188,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,1,3,False,,0,prefill,ok,,1766547118.6798382,46,11.6939,,1441.99,1441.99,11.265546875,,0,128,1733.399400000053,1712.8496,132.8751,length,7600.0,11.6939,,46,3933.6748219157,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,1,4,False,,0,kv_decode,ok,,1766547118.6798382,46,11.6939,,1441.99,1441.99,11.265546875,,128,128,1733.399400000053,1712.8496,132.8751,length,7600.0,1441.99,,128,88.76621890581765,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,1,5,False,,0,e2e_kv,ok,,1766547118.6798382,46,11.6939,,1441.99,1441.99,11.265546875,,128,128,1733.399400000053,1712.8496,132.8751,length,7600.0,1453.6839,,174,119.69589812475739,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,2,6,False,,1,prefill,ok,,1766547120.4133751,46,11.6463,,1450.6971,1450.6971,11.33357109375,,0,128,1749.003299999913,1726.8833,140.5127,length,7600.0,11.6463,,46,3949.7522818405846,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,2,7,False,,1,kv_decode,ok,,1766547120.4133751,46,11.6463,,1450.6971,1450.6971,11.33357109375,,128,128,1749.003299999913,1726.8833,140.5127,length,7600.0,1450.6971,,128,88.23344308057139,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,2,8,False,,1,e2e_kv,ok,,1766547120.4133751,46,11.6463,,1450.6971,1450.6971,11.33357109375,,128,128,1749.003299999913,1726.8833,140.5127,length,7600.0,1462.3434000000002,,174,118.9870997468857,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,3,9,False,,2,prefill,ok,,1766547122.1628199,46,12.3395,,1459.4306,1459.4306,11.4018015625,,0,128,1746.1826000003384,1722.356,134.7166,length,7600.0,12.3395,,46,3727.865796831314,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,3,10,False,,2,kv_decode,ok,,1766547122.1628199,46,12.3395,,1459.4306,1459.4306,11.4018015625,,128,128,1746.1826000003384,1722.356,134.7166,length,7600.0,1459.4306,,128,87.70543799753138,,
0,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,3,11,False,,2,e2e_kv,ok,,1766547122.1628199,46,12.3395,,1459.4306,1459.4306,11.4018015625,,128,128,1746.1826000003384,1722.356,134.7166,length,7600.0,1471.7701,,174,118.22498636166071,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,4,12,True,0,,prefill,ok,,1766547123.9091685,30,66.9239,,320.3287,1413.8646068965518,11.04581724137931,,0,128,569.0826000000015,541.7228,122.5168,stop,7600.0,66.9239,,30,448.2703488589278,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,4,13,True,0,,kv_decode,ok,,1766547123.9091685,30,66.9239,,320.3287,1413.8646068965518,11.04581724137931,,128,128,569.0826000000015,541.7228,122.5168,stop,7600.0,1413.8646068965518,,128,90.53200665441467,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,4,14,True,0,,e2e_kv,ok,,1766547123.9091685,30,66.9239,,320.3287,1413.8646068965518,11.04581724137931,,128,128,569.0826000000015,541.7228,122.5168,stop,7600.0,1480.7885068965518,,158,106.69990971981383,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,5,15,False,,0,prefill,ok,,1766547124.478389,30,11.5811,,323.411,1427.4692413793105,11.152103448275863,,0,128,510.60629999983576,494.3613,131.7589,stop,7600.0,11.5811,,30,2590.4275068862203,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,5,16,False,,0,kv_decode,ok,,1766547124.478389,30,11.5811,,323.411,1427.4692413793105,11.152103448275863,,128,128,510.60629999983576,494.3613,131.7589,stop,7600.0,1427.4692413793105,,128,89.66918255717955,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,5,17,False,,0,e2e_kv,ok,,1766547124.478389,30,11.5811,,323.411,1427.4692413793105,11.152103448275863,,128,128,510.60629999983576,494.3613,131.7589,stop,7600.0,1439.0503413793106,,158,109.79463015071391,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,6,18,False,,1,prefill,ok,,1766547124.9892213,30,12.0088,,319.1329,1408.5865931034482,11.004582758620689,,0,128,505.5537000002914,489.681,128.8568,stop,7600.0,12.0088,,30,2498.1680101259076,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,6,19,False,,1,kv_decode,ok,,1766547124.9892213,30,12.0088,,319.1329,1408.5865931034482,11.004582758620689,,128,128,505.5537000002914,489.681,128.8568,stop,7600.0,1408.5865931034482,,128,90.87123264320289,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,6,20,False,,1,e2e_kv,ok,,1766547124.9892213,30,12.0088,,319.1329,1408.5865931034482,11.004582758620689,,128,128,505.5537000002914,489.681,128.8568,stop,7600.0,1420.5953931034483,,158,111.22097169049061,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,7,21,False,,2,prefill,ok,,1766547125.4949028,30,11.8725,,316.3482,1396.295503448276,10.908558620689655,,0,128,504.17430000015884,482.3399,123.9561,stop,7600.0,11.8725,,30,2526.847757422615,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,7,22,False,,2,kv_decode,ok,,1766547125.4949028,30,11.8725,,316.3482,1396.295503448276,10.908558620689655,,128,128,504.17430000015884,482.3399,123.9561,stop,7600.0,1396.295503448276,,128,91.67113958606372,,
1,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,128,7,23,False,,2,e2e_kv,ok,,1766547125.4949028,30,11.8725,,316.3482,1396.295503448276,10.908558620689655,,128,128,504.17430000015884,482.3399,123.9561,stop,7600.0,1408.1680034482758,,158,112.20252101531548,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,8,24,True,0,,prefill,ok,,1766547125.999234,17,45.29520000005505,,1774.2134999998598,,,,0,,,,,,25.016064,45.29520000005505,,17,375.3157067410971,,9884.024699999827
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,8,25,True,0,,kv_decode,ok,,1766547125.999234,17,45.29520000005505,,1774.2134999998598,,,,128,,,,,,25.016064,1774.2134999998598,,128,72.14464324615392,,9884.024699999827
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,8,26,True,0,,e2e_kv,ok,,1766547125.999234,17,45.29520000005505,,1774.2134999998598,,,,128,,,,,,25.016064,1819.5086999999148,,145,79.69184208902479,,9884.024699999827
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,9,27,False,,0,prefill,ok,,1766547137.706103,17,10.359799999605457,,1426.6302000000906,,,,0,,,,,,25.016064,10.359799999605457,,17,1640.958319721175,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,9,28,False,,0,kv_decode,ok,,1766547137.706103,17,10.359799999605457,,1426.6302000000906,,,,128,,,,,,25.016064,1426.6302000000906,,128,89.72191952756354,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,9,29,False,,0,e2e_kv,ok,,1766547137.706103,17,10.359799999605457,,1426.6302000000906,,,,128,,,,,,25.016064,1436.989999999696,,145,100.9053646859273,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,10,30,False,,1,prefill,ok,,1766547139.143801,17,11.238099999900442,,1616.0611999998764,,,,0,,,,,,25.016064,11.238099999900442,,17,1512.711223440849,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,10,31,False,,1,kv_decode,ok,,1766547139.143801,17,11.238099999900442,,1616.0611999998764,,,,128,,,,,,25.016064,1616.0611999998764,,128,79.2049211997725,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,10,32,False,,1,e2e_kv,ok,,1766547139.143801,17,11.238099999900442,,1616.0611999998764,,,,128,,,,,,25.016064,1627.2992999997768,,145,89.10469020666321,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,11,33,False,,2,prefill,ok,,1766547140.7716944,17,19.291099999918515,,1738.157300000239,,,,0,,,,,,25.016064,19.291099999918515,,17,881.235388343423,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,11,34,False,,2,kv_decode,ok,,1766547140.7716944,17,19.291099999918515,,1738.157300000239,,,,128,,,,,,25.016064,1738.157300000239,,128,73.64120612097788,,
2,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,11,35,False,,2,e2e_kv,ok,,1766547140.7716944,17,19.291099999918515,,1738.157300000239,,,,128,,,,,,25.016064,1757.4484000001576,,145,82.50597855390065,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,12,36,True,0,,prefill,ok,,1766547142.5300088,10,9.021,,22.7682,264.93905454545455,2.0698363636363637,,0,128,1639.6813999999722,1563.9347,1495.3749,stop,268.1,9.021,,10,1108.524553818867,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,12,37,True,0,,kv_decode,ok,,1766547142.5300088,10,9.021,,22.7682,264.93905454545455,2.0698363636363637,,128,128,1639.6813999999722,1563.9347,1495.3749,stop,268.1,264.93905454545455,,128,483.1299795328572,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,12,38,True,0,,e2e_kv,ok,,1766547142.5300088,10,9.021,,22.7682,264.93905454545455,2.0698363636363637,,128,128,1639.6813999999722,1563.9347,1495.3749,stop,268.1,273.96005454545457,,138,503.72307097458065,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,13,39,False,,0,prefill,ok,,1766547144.1698384,10,2.9535,,19.5728,227.75621818181818,1.7793454545454546,,0,128,224.05369999978575,192.031,153.9458,stop,268.1,2.9535,,10,3385.8134416793637,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,13,40,False,,0,kv_decode,ok,,1766547144.1698384,10,2.9535,,19.5728,227.75621818181818,1.7793454545454546,,128,128,224.05369999978575,192.031,153.9458,stop,268.1,227.75621818181818,,128,562.0044142892177,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,13,41,False,,0,e2e_kv,ok,,1766547144.1698384,10,2.9535,,19.5728,227.75621818181818,1.7793454545454546,,128,128,224.05369999978575,192.031,153.9458,stop,268.1,230.70971818181818,,138,598.1542567324567,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,14,42,False,,1,prefill,ok,,1766547144.3940334,10,2.1569,,21.1165,245.7192727272727,1.919681818181818,,0,128,193.7606000001324,184.4511,149.8162,stop,268.1,2.1569,,10,4636.283555102231,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,14,43,False,,1,kv_decode,ok,,1766547144.3940334,10,2.1569,,21.1165,245.7192727272727,1.919681818181818,,128,128,193.7606000001324,184.4511,149.8162,stop,268.1,245.7192727272727,,128,520.919659981531,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,14,44,False,,1,e2e_kv,ok,,1766547144.3940334,10,2.1569,,21.1165,245.7192727272727,1.919681818181818,,128,128,193.7606000001324,184.4511,149.8162,stop,268.1,247.87617272727272,,138,556.7295899466519,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,15,45,False,,2,prefill,ok,,1766547144.5880194,10,2.7569,,21.6513,251.9424,1.9683,,0,128,212.17250000017884,185.5392,146.4889,stop,268.1,2.7569,,10,3627.262504987486,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,15,46,False,,2,kv_decode,ok,,1766547144.5880194,10,2.7569,,21.6513,251.9424,1.9683,,128,128,212.17250000017884,185.5392,146.4889,stop,268.1,251.9424,,128,508.0526342529086,,
3,micro,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Hello,5,128,15,47,False,,2,e2e_kv,ok,,1766547144.5880194,10,2.7569,,21.6513,251.9424,1.9683,,128,128,212.17250000017884,185.5392,146.4889,stop,268.1,254.6993,,138,541.8153877925852,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,16,48,True,0,,prefill,ok,,1766547144.800293,9,187.44859999969776,,3608.372700000018,,,,0,,,,,,96.08832,187.44859999969776,,9,48.01316200822258,,156.20149999995192
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,16,49,True,0,,kv_decode,ok,,1766547144.800293,9,187.44859999969776,,3608.372700000018,,,,128,,,,,,96.08832,3608.372700000018,,128,35.47305409998234,,156.20149999995192
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,16,50,True,0,,e2e_kv,ok,,1766547144.800293,9,187.44859999969776,,3608.372700000018,,,,128,,,,,,96.08832,3795.821299999716,,137,36.09232078444005,,156.20149999995192
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,17,51,False,,0,prefill,ok,,1766547148.7535279,9,56.01249999972424,,4721.8612000001485,,,,0,,,,,,96.08832,56.01249999972424,,9,160.67841999632776,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,17,52,False,,0,kv_decode,ok,,1766547148.7535279,9,56.01249999972424,,4721.8612000001485,,,,128,,,,,,96.08832,4721.8612000001485,,128,27.107954803922652,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,17,53,False,,0,e2e_kv,ok,,1766547148.7535279,9,56.01249999972424,,4721.8612000001485,,,,128,,,,,,96.08832,4777.873699999873,,137,28.673842927242646,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,18,54,False,,1,prefill,ok,,1766547153.5320644,9,46.63889999983439,,4489.061199999924,,,,0,,,,,,96.08832,46.63889999983439,,9,192.97196117472663,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,18,55,False,,1,kv_decode,ok,,1766547153.5320644,9,46.63889999983439,,4489.061199999924,,,,128,,,,,,96.08832,4489.061199999924,,128,28.513756952122232,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,18,56,False,,1,e2e_kv,ok,,1766547153.5320644,9,46.63889999983439,,4489.061199999924,,,,128,,,,,,96.08832,4535.700099999758,,137,30.204818876805216,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,19,57,False,,2,prefill,ok,,1766547158.0684624,9,61.987000000044645,,4630.47669999969,,,,0,,,,,,96.08832,61.987000000044645,,9,145.19173375052057,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,19,58,False,,2,kv_decode,ok,,1766547158.0684624,9,61.987000000044645,,4630.47669999969,,,,128,,,,,,96.08832,4630.47669999969,,128,27.642942248258926,,
4,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,19,59,False,,2,e2e_kv,ok,,1766547158.0684624,9,61.987000000044645,,4630.47669999969,,,,128,,,,,,96.08832,4692.463699999735,,137,29.195750624561622,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,20,60,True,0,,prefill,ok,,1766547162.7615848,92,856.988,,6229.0241,6229.0241,48.66425078125,,0,128,17742.349600000125,17627.1399,10442.087,length,20900.0,856.988,,92,107.35272839292965,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,20,61,True,0,,kv_decode,ok,,1766547162.7615848,92,856.988,,6229.0241,6229.0241,48.66425078125,,128,128,17742.349600000125,17627.1399,10442.087,length,20900.0,6229.0241,,128,20.548965286552676,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,20,62,True,0,,e2e_kv,ok,,1766547162.7615848,92,856.988,,6229.0241,6229.0241,48.66425078125,,128,128,17742.349600000125,17627.1399,10442.087,length,20900.0,7086.0121,,220,31.047082180398764,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,21,63,False,,0,prefill,ok,,1766547180.504123,92,64.8048,,7367.4756,7367.4756,57.558403125,,0,128,7712.174599999798,7695.6511,235.8037,length,20900.0,64.8048,,92,1419.6479273140262,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,21,64,False,,0,kv_decode,ok,,1766547180.504123,92,64.8048,,7367.4756,7367.4756,57.558403125,,128,128,7712.174599999798,7695.6511,235.8037,length,20900.0,7367.4756,,128,17.37365781028172,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,21,65,False,,0,e2e_kv,ok,,1766547180.504123,92,64.8048,,7367.4756,7367.4756,57.558403125,,128,128,7712.174599999798,7695.6511,235.8037,length,20900.0,7432.2804,,220,29.60060548845816,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,22,66,False,,1,prefill,ok,,1766547188.217183,92,61.8003,,7247.6429,7247.6429,56.62221015625,,0,128,7589.821100000336,7573.2015,252.1271,length,20900.0,61.8003,,92,1488.6659126250195,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,22,67,False,,1,kv_decode,ok,,1766547188.217183,92,61.8003,,7247.6429,7247.6429,56.62221015625,,128,128,7589.821100000336,7573.2015,252.1271,length,20900.0,7247.6429,,128,17.66091428152455,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,22,68,False,,1,e2e_kv,ok,,1766547188.217183,92,61.8003,,7247.6429,7247.6429,56.62221015625,,128,128,7589.821100000336,7573.2015,252.1271,length,20900.0,7309.4432,,220,30.098051791414154,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,23,69,False,,2,prefill,ok,,1766547195.8071654,92,63.7591,,7271.2806,7271.2806,56.8068796875,,0,128,7602.577200000269,7582.6121,230.5038,length,20900.0,63.7591,,92,1442.9312835344288,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,23,70,False,,2,kv_decode,ok,,1766547195.8071654,92,63.7591,,7271.2806,7271.2806,56.8068796875,,128,128,7602.577200000269,7582.6121,230.5038,length,20900.0,7271.2806,,128,17.603501644538376,,
5,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,128,23,71,False,,2,e2e_kv,ok,,1766547195.8071654,92,63.7591,,7271.2806,7271.2806,56.8068796875,,128,128,7602.577200000269,7582.6121,230.5038,length,20900.0,7335.0397,,220,29.993021033001362,,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,24,72,True,0,,prefill,ok,,1766547203.409899,17,774.0489999996498,640.8386840820312,659.044399999857,,,658.9378662109375,0,,,,,,25.016064,774.0489999996498,640.8386840820312,17,21.9624339027732,62.28857421875,490.26290000028894
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,24,73,True,0,,kv_decode,ok,,1766547203.409899,17,774.0489999996498,640.8386840820312,659.044399999857,,,658.9378662109375,128,,,,,,25.016064,659.044399999857,658.9378662109375,128,194.22060182899327,62.28857421875,490.26290000028894
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,24,74,True,0,,e2e_kv,ok,,1766547203.409899,17,774.0489999996498,640.8386840820312,659.044399999857,,,658.9378662109375,128,,,,,,25.016064,1433.0933999995068,1299.7765502929688,145,101.1797277135251,62.28857421875,490.26290000028894
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,25,75,False,,0,prefill,ok,,1766547205.339027,17,3.8299999996525003,3.744767904281616,452.8430999998818,,,452.6703186035156,0,,,,,,25.016064,3.8299999996525003,3.744767904281616,17,4438.642298052853,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,25,76,False,,0,kv_decode,ok,,1766547205.339027,17,3.8299999996525003,3.744767904281616,452.8430999998818,,,452.6703186035156,128,,,,,,25.016064,452.8430999998818,452.6703186035156,128,282.658607363198,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,25,77,False,,0,e2e_kv,ok,,1766547205.339027,17,3.8299999996525003,3.744767904281616,452.8430999998818,,,452.6703186035156,128,,,,,,25.016064,456.6730999995343,456.41508650779724,145,317.5137751712283,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,26,78,False,,1,prefill,ok,,1766547205.796462,17,5.102000000078988,4.997119903564453,461.89300000014555,,,461.7869873046875,0,,,,,,25.016064,5.102000000078988,4.997119903564453,17,3332.026656161664,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,26,79,False,,1,kv_decode,ok,,1766547205.796462,17,5.102000000078988,4.997119903564453,461.89300000014555,,,461.7869873046875,128,,,,,,25.016064,461.89300000014555,461.7869873046875,128,277.1204586342717,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,26,80,False,,1,e2e_kv,ok,,1766547205.796462,17,5.102000000078988,4.997119903564453,461.89300000014555,,,461.7869873046875,128,,,,,,25.016064,466.99500000022454,466.78410720825195,145,310.495829719655,62.28857421875,
6,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,128,27,81,False,,2,prefill,ok,,1766547206.2642872,17,4.455699999653007,4.366335868835449,404.7238000002835,,,404.66534423828125,0,,,,,,25.016064,4.455699999653007,4.366335868835449,17,3815.3376576798028,62.28857421875,
